Data set contains 2000 examples.
[forest size], [trialNum], [training error], [cross-set error]
821, 2, 1.885714, 24.800000
821, 3, 2.114286, 23.200000
821, 4, 2.057143, 19.200000
821, 5, 2.000000, 19.200000
821, 6, 2.057143, 20.800000
821, 7, 2.057143, 18.400000
821, 8, 1.942857, 22.400000
821, 9, 1.828571, 21.600000
821, 10, 2.000000, 21.600000
821, 11, 2.228571, 19.200000
821, 12, 2.285714, 22.000000
821, 13, 1.942857, 22.800000
821, 14, 2.171429, 18.000000
821, 15, 2.057143, 24.000000
821, 16, 2.285714, 18.400000
821, 17, 2.057143, 18.400000
821, 18, 1.771429, 24.400000
821, 19, 2.057143, 19.200000
826, 0, 2.114286, 23.600000
826, 1, 2.114286, 22.000000
826, 2, 2.171429, 25.200000
826, 3, 2.057143, 22.800000
826, 4, 2.114286, 19.600000
826, 5, 2.285714, 20.000000
826, 6, 2.171429, 19.600000
826, 7, 2.171429, 21.200000
826, 8, 2.057143, 24.400000
826, 9, 2.000000, 20.000000
826, 10, 2.114286, 24.000000
826, 11, 1.714286, 23.200000
826, 12, 2.171429, 22.400000
826, 13, 2.057143, 21.200000
826, 14, 2.228571, 18.400000
826, 15, 2.000000, 20.800000
826, 16, 2.114286, 19.200000
826, 17, 1.942857, 26.000000
826, 18, 1.942857, 18.800000
826, 19, 1.828571, 23.200000
831, 0, 1.885714, 23.200000
831, 1, 2.171429, 19.600000
831, 2, 2.057143, 25.600000
831, 3, 2.000000, 22.400000
831, 4, 2.057143, 19.200000
831, 5, 2.171429, 17.600000
831, 6, 1.942857, 23.600000
831, 7, 2.057143, 16.000000
831, 8, 2.000000, 26.000000
831, 9, 1.828571, 22.400000
831, 10, 2.114286, 22.000000
831, 11, 1.885714, 22.400000
831, 12, 2.285714, 18.800000
831, 13, 2.057143, 21.200000
831, 14, 1.885714, 21.200000
831, 15, 2.171429, 20.000000
831, 16, 2.171429, 21.600000
831, 17, 1.885714, 24.400000
831, 18, 2.057143, 21.600000
831, 19, 2.114286, 23.200000
836, 0, 1.942857, 20.800000
836, 1, 2.285714, 18.400000
836, 2, 2.000000, 20.800000
836, 3, 2.000000, 21.600000
836, 4, 2.285714, 23.200000
836, 5, 2.114286, 20.400000
836, 6, 2.114286, 22.800000
836, 7, 2.000000, 22.400000
836, 8, 2.228571, 22.000000
836, 9, 2.228571, 23.200000
836, 10, 1.942857, 26.800000
836, 11, 2.228571, 22.000000
836, 12, 2.342857, 17.200000
836, 13, 2.114286, 20.400000
836, 14, 2.114286, 22.400000
836, 15, 2.000000, 19.600000
836, 16, 2.000000, 19.600000
836, 17, 2.285714, 20.400000
836, 18, 2.171429, 17.200000
836, 19, 2.114286, 22.000000
841, 0, 2.114286, 20.000000
841, 1, 2.057143, 19.200000
841, 2, 2.171429, 24.400000
841, 3, 2.228571, 21.600000
841, 4, 2.114286, 18.800000
841, 5, 2.285714, 16.000000
841, 6, 2.114286, 29.200000
841, 7, 1.942857, 24.000000
841, 8, 2.342857, 20.000000
841, 9, 2.000000, 19.200000
841, 10, 2.171429, 20.000000
841, 11, 2.114286, 20.800000
841, 12, 1.942857, 20.000000
841, 13, 2.228571, 21.600000
841, 14, 1.942857, 24.400000
841, 15, 2.114286, 21.200000
841, 16, 1.942857, 25.200000
841, 17, 2.057143, 22.400000
841, 18, 2.057143, 20.000000
841, 19, 2.171429, 19.200000
846, 0, 2.114286, 24.800000
846, 1, 2.114286, 17.200000
846, 2, 2.171429, 21.600000
846, 3, 2.057143, 23.600000
846, 4, 2.114286, 14.800000
846, 5, 2.342857, 17.200000
846, 6, 1.885714, 22.000000
846, 7, 2.114286, 21.200000
846, 8, 2.000000, 19.200000
846, 9, 1.657143, 17.200000
846, 10, 2.285714, 19.600000
846, 11, 2.057143, 25.200000
846, 12, 1.885714, 24.800000
846, 13, 2.171429, 18.800000
846, 14, 2.114286, 18.000000
846, 15, 2.285714, 19.600000
846, 16, 1.828571, 20.800000
846, 17, 2.114286, 22.000000
846, 18, 1.942857, 22.800000
846, 19, 2.285714, 17.600000
851, 0, 2.171429, 21.200000
851, 1, 2.171429, 18.400000
851, 2, 2.057143, 22.000000
851, 3, 2.000000, 22.400000
851, 4, 1.885714, 22.400000
851, 5, 2.114286, 17.200000
851, 6, 2.171429, 23.600000
851, 7, 2.171429, 23.200000
851, 8, 1.600000, 21.600000
851, 9, 2.228571, 22.000000
851, 10, 2.171429, 24.800000
851, 11, 2.228571, 19.600000
851, 12, 2.114286, 19.600000
851, 13, 2.000000, 22.000000
851, 14, 2.285714, 22.400000
851, 15, 1.885714, 21.200000
851, 16, 2.057143, 21.600000
851, 17, 2.228571, 22.000000
851, 18, 2.114286, 18.800000
851, 19, 2.171429, 22.400000
856, 0, 2.171429, 23.600000
856, 1, 1.485714, 22.800000
856, 2, 2.228571, 22.400000
856, 3, 2.000000, 20.000000
856, 4, 2.000000, 18.400000
856, 5, 2.114286, 18.800000
856, 6, 1.828571, 25.200000
856, 7, 2.057143, 23.200000
856, 8, 2.171429, 25.200000
856, 9, 2.114286, 18.400000
856, 10, 1.942857, 20.000000
856, 11, 2.000000, 19.200000
856, 12, 2.457143, 21.600000
856, 13, 2.057143, 24.000000
856, 14, 2.171429, 19.600000
856, 15, 2.171429, 20.000000
856, 16, 2.171429, 18.800000
856, 17, 2.342857, 23.200000
856, 18, 2.057143, 25.600000
856, 19, 2.228571, 21.600000
861, 0, 2.057143, 20.400000
861, 1, 2.285714, 21.600000
861, 2, 2.057143, 20.000000
861, 3, 2.285714, 18.800000
861, 4, 2.000000, 21.600000
861, 5, 2.228571, 23.200000
861, 6, 1.942857, 18.400000
861, 7, 2.228571, 20.800000
861, 8, 2.171429, 21.200000
861, 9, 2.171429, 22.400000
861, 10, 2.171429, 19.200000
861, 11, 2.171429, 22.000000
861, 12, 1.885714, 20.800000
861, 13, 1.942857, 21.600000
861, 14, 2.057143, 22.400000
861, 15, 2.057143, 21.200000
861, 16, 2.171429, 18.800000
861, 17, 2.171429, 20.800000
861, 18, 1.942857, 22.000000
861, 19, 1.942857, 20.800000
866, 0, 2.057143, 22.400000
866, 1, 1.885714, 21.200000
866, 2, 2.171429, 22.400000
866, 3, 2.057143, 23.600000
866, 4, 2.114286, 19.200000
866, 5, 2.000000, 24.000000
866, 6, 1.828571, 21.200000
866, 7, 2.114286, 18.800000
866, 8, 2.171429, 18.000000
866, 9, 2.171429, 16.000000
866, 10, 1.942857, 22.400000
866, 11, 2.114286, 22.800000
866, 12, 2.285714, 17.600000
866, 13, 2.171429, 21.200000
866, 14, 1.771429, 26.000000
866, 15, 2.114286, 22.000000
866, 16, 1.942857, 22.400000
866, 17, 2.057143, 22.800000
866, 18, 2.057143, 20.400000
866, 19, 2.171429, 18.000000
871, 0, 2.000000, 22.400000
871, 1, 2.000000, 21.200000
871, 2, 2.342857, 20.400000
871, 3, 2.114286, 20.000000
871, 4, 2.114286, 21.200000
871, 5, 2.285714, 24.800000
871, 6, 2.114286, 23.200000
871, 7, 1.885714, 22.400000
871, 8, 2.171429, 22.400000
871, 9, 1.942857, 19.600000
871, 10, 1.828571, 22.400000
871, 11, 1.771429, 20.000000
871, 12, 2.114286, 25.600000
871, 13, 2.057143, 23.200000
871, 14, 2.000000, 21.600000
871, 15, 2.228571, 24.000000
871, 16, 1.828571, 22.800000
871, 17, 2.228571, 24.000000
871, 18, 2.000000, 26.000000
871, 19, 2.228571, 19.200000
876, 0, 2.057143, 26.000000
876, 1, 2.228571, 22.800000
876, 2, 2.057143, 19.600000
876, 3, 1.885714, 24.000000
876, 4, 2.000000, 20.000000
876, 5, 2.171429, 20.800000
876, 6, 2.114286, 20.800000
876, 7, 2.171429, 23.200000
876, 8, 2.114286, 26.400000
876, 9, 2.057143, 22.400000
876, 10, 2.000000, 24.000000
876, 11, 2.000000, 22.400000
876, 12, 2.171429, 23.600000
876, 13, 2.285714, 18.800000
876, 14, 2.114286, 21.200000
876, 15, 2.114286, 23.200000
876, 16, 2.114286, 22.000000
876, 17, 2.000000, 22.000000
876, 18, 2.171429, 21.200000
876, 19, 2.114286, 22.800000
881, 0, 2.114286, 14.800000
881, 1, 2.000000, 22.800000
881, 2, 2.057143, 19.600000
881, 3, 2.228571, 20.400000
881, 4, 1.885714, 24.800000
881, 5, 2.228571, 17.600000
881, 6, 2.057143, 22.000000
881, 7, 2.342857, 20.000000
881, 8, 2.228571, 23.200000
881, 9, 2.171429, 20.400000
881, 10, 2.114286, 21.600000
881, 11, 2.000000, 20.800000
881, 12, 2.171429, 19.600000
881, 13, 2.057143, 21.200000
881, 14, 2.114286, 22.800000
881, 15, 2.057143, 21.600000
881, 16, 2.114286, 20.800000
881, 17, 2.342857, 19.200000
881, 18, 2.228571, 21.600000
881, 19, 1.942857, 19.600000
886, 0, 2.171429, 20.800000
886, 1, 2.171429, 20.800000
886, 2, 2.057143, 20.800000
886, 3, 1.885714, 22.000000
886, 4, 1.885714, 24.800000
886, 5, 2.285714, 19.600000
886, 6, 2.057143, 21.600000
886, 7, 1.942857, 21.600000
886, 8, 1.828571, 22.000000
886, 9, 2.342857, 18.800000
886, 10, 2.000000, 23.200000
886, 11, 2.171429, 20.400000
886, 12, 2.400000, 18.800000
886, 13, 2.285714, 20.400000
886, 14, 1.828571, 27.600000
886, 15, 2.171429, 19.600000
886, 16, 1.942857, 20.000000
886, 17, 2.171429, 17.200000
886, 18, 1.600000, 26.800000
886, 19, 2.342857, 19.200000
891, 0, 2.057143, 19.200000
891, 1, 1.885714, 21.600000
891, 2, 2.057143, 24.000000
891, 3, 1.942857, 21.200000
891, 4, 2.171429, 18.800000
891, 5, 2.000000, 19.600000
891, 6, 2.171429, 22.000000
891, 7, 2.000000, 18.000000
891, 8, 2.171429, 22.000000
891, 9, 1.885714, 24.000000
891, 10, 2.400000, 22.000000
891, 11, 2.000000, 24.000000
891, 12, 2.057143, 20.000000
891, 13, 2.171429, 22.000000
891, 14, 1.942857, 23.600000
891, 15, 2.171429, 21.200000
891, 16, 2.114286, 17.200000
891, 17, 2.228571, 20.800000
891, 18, 2.171429, 22.800000
891, 19, 2.342857, 18.800000
896, 0, 2.400000, 21.200000
896, 1, 2.285714, 20.400000
896, 2, 1.828571, 25.200000
896, 3, 2.000000, 21.200000
896, 4, 2.057143, 25.200000
896, 5, 2.000000, 18.400000
896, 6, 2.285714, 22.000000
896, 7, 2.057143, 22.400000
896, 8, 1.885714, 24.000000
896, 9, 2.457143, 16.000000
896, 10, 2.171429, 18.000000
896, 11, 2.000000, 20.000000
896, 12, 2.114286, 20.800000
896, 13, 2.057143, 17.200000
896, 14, 1.771429, 26.000000
896, 15, 2.057143, 26.000000
896, 16, 2.228571, 19.600000
896, 17, 1.885714, 23.600000
896, 18, 2.457143, 16.800000
896, 19, 1.942857, 20.400000
901, 0, 2.000000, 22.800000
901, 1, 2.171429, 22.800000
901, 2, 2.000000, 25.200000
901, 3, 2.114286, 16.400000
901, 4, 2.057143, 24.000000
901, 5, 2.114286, 21.600000
901, 6, 2.171429, 16.000000
901, 7, 2.228571, 19.200000
901, 8, 2.000000, 20.800000
901, 9, 1.942857, 24.800000
901, 10, 2.285714, 20.800000
901, 11, 2.228571, 23.200000
901, 12, 2.057143, 20.400000
901, 13, 1.771429, 24.000000
901, 14, 2.000000, 22.800000
901, 15, 2.171429, 24.000000
901, 16, 2.114286, 16.000000
901, 17, 1.885714, 23.200000
901, 18, 2.000000, 26.400000
901, 19, 1.942857, 22.000000
906, 0, 1.885714, 26.000000
906, 1, 2.057143, 22.400000
906, 2, 2.285714, 18.400000
906, 3, 2.000000, 22.800000
906, 4, 1.885714, 25.200000
906, 5, 2.228571, 17.600000
906, 6, 1.942857, 20.800000
906, 7, 2.171429, 18.000000
906, 8, 2.228571, 18.800000
906, 9, 2.057143, 20.000000
906, 10, 1.828571, 25.200000
906, 11, 2.114286, 20.800000
906, 12, 2.057143, 22.400000
906, 13, 1.942857, 22.400000
906, 14, 2.057143, 22.400000
906, 15, 2.057143, 23.600000
906, 16, 2.057143, 20.400000
906, 17, 2.228571, 22.000000
906, 18, 2.114286, 24.400000
906, 19, 2.057143, 20.400000
911, 0, 1.885714, 22.800000
911, 1, 2.000000, 21.600000
911, 2, 2.114286, 21.200000
911, 3, 2.285714, 21.200000
911, 4, 2.000000, 22.400000
911, 5, 1.771429, 22.800000
911, 6, 2.057143, 23.200000
911, 7, 2.057143, 20.000000
911, 8, 2.000000, 24.800000
911, 9, 1.885714, 21.600000
911, 10, 2.342857, 21.200000
911, 11, 2.285714, 17.600000
911, 12, 1.942857, 20.800000
911, 13, 2.228571, 18.400000
911, 14, 2.228571, 20.400000
911, 15, 1.828571, 17.200000
911, 16, 2.342857, 20.800000
911, 17, 2.000000, 18.400000
911, 18, 2.342857, 21.600000
911, 19, 2.285714, 18.400000
916, 0, 2.057143, 23.600000
916, 1, 2.114286, 20.400000
916, 2, 2.400000, 21.600000
916, 3, 2.000000, 23.200000
916, 4, 1.942857, 22.800000
916, 5, 2.171429, 20.400000
916, 6, 1.942857, 21.200000
916, 7, 2.000000, 20.000000
916, 8, 2.228571, 20.800000
916, 9, 2.171429, 20.000000
916, 10, 2.171429, 17.600000
916, 11, 2.285714, 20.800000
916, 12, 2.057143, 18.400000
916, 13, 2.228571, 18.800000
916, 14, 2.228571, 17.600000
916, 15, 2.171429, 21.600000
916, 16, 2.285714, 21.600000
916, 17, 2.057143, 18.800000
916, 18, 2.228571, 21.200000
916, 19, 2.057143, 18.400000
921, 0, 2.114286, 23.600000
921, 1, 2.171429, 22.800000
921, 2, 1.942857, 22.000000
921, 3, 1.885714, 24.000000
921, 4, 2.000000, 23.600000
921, 5, 1.714286, 25.600000
921, 6, 1.828571, 22.400000
921, 7, 2.342857, 19.200000
921, 8, 1.885714, 22.000000
921, 9, 1.885714, 17.600000
921, 10, 2.000000, 20.400000
921, 11, 1.942857, 18.800000
921, 12, 1.942857, 22.000000
921, 13, 1.885714, 23.600000
921, 14, 2.228571, 16.400000
921, 15, 2.000000, 24.000000
921, 16, 2.228571, 19.600000
921, 17, 2.285714, 21.200000
921, 18, 2.342857, 16.400000
921, 19, 1.828571, 23.600000
926, 0, 2.000000, 20.400000
926, 1, 2.114286, 19.600000
926, 2, 1.942857, 23.600000
926, 3, 2.000000, 22.400000
926, 4, 2.171429, 24.000000
926, 5, 1.771429, 22.000000
926, 6, 2.228571, 22.400000
926, 7, 2.171429, 19.200000
926, 8, 2.171429, 22.800000
926, 9, 1.828571, 28.400000
926, 10, 2.285714, 21.600000
926, 11, 1.885714, 21.200000
926, 12, 1.942857, 23.200000
926, 13, 1.942857, 22.000000
926, 14, 2.114286, 20.000000
926, 15, 2.285714, 20.800000
926, 16, 2.000000, 22.000000
926, 17, 2.057143, 25.600000
926, 18, 1.828571, 24.800000
926, 19, 2.114286, 25.200000
931, 0, 2.000000, 16.400000
931, 1, 2.000000, 24.000000
931, 2, 2.285714, 22.400000
931, 3, 2.000000, 20.000000
931, 4, 1.942857, 23.600000
931, 5, 1.942857, 24.000000
931, 6, 2.000000, 20.000000
931, 7, 2.114286, 19.200000
931, 8, 2.114286, 21.600000
931, 9, 2.228571, 20.000000
931, 10, 2.285714, 18.800000
931, 11, 1.942857, 20.000000
931, 12, 2.171429, 16.800000
931, 13, 2.114286, 21.200000
931, 14, 2.000000, 21.200000
931, 15, 2.114286, 20.000000
931, 16, 2.000000, 24.800000
931, 17, 2.228571, 18.000000
931, 18, 1.942857, 19.600000
931, 19, 1.885714, 23.600000
936, 0, 2.057143, 18.800000
936, 1, 2.000000, 23.600000
936, 2, 2.000000, 23.200000
936, 3, 2.228571, 22.000000
936, 4, 2.171429, 19.200000
936, 5, 2.057143, 19.600000
936, 6, 1.885714, 25.200000
936, 7, 2.171429, 18.800000
936, 8, 2.171429, 21.200000
936, 9, 2.114286, 22.000000
936, 10, 2.114286, 19.600000
936, 11, 2.114286, 24.000000
936, 12, 2.400000, 18.800000
936, 13, 2.114286, 20.000000
936, 14, 2.228571, 18.800000
936, 15, 2.228571, 18.400000
936, 16, 2.171429, 22.800000
936, 17, 1.885714, 20.800000
936, 18, 2.114286, 22.400000
936, 19, 2.057143, 19.600000
941, 0, 2.342857, 20.800000
941, 1, 1.828571, 17.600000
941, 2, 2.114286, 20.000000
941, 3, 2.000000, 19.600000
941, 4, 2.114286, 26.000000
941, 5, 1.942857, 21.600000
941, 6, 1.828571, 20.800000
941, 7, 2.171429, 20.400000
941, 8, 2.285714, 21.600000
941, 9, 2.457143, 22.000000
941, 10, 1.828571, 25.200000
941, 11, 2.228571, 18.000000
941, 12, 1.885714, 26.000000
941, 13, 2.000000, 19.600000
941, 14, 2.057143, 22.400000
941, 15, 2.228571, 17.200000
941, 16, 1.885714, 21.600000
941, 17, 2.171429, 20.000000
941, 18, 1.885714, 23.200000
941, 19, 1.828571, 24.000000
946, 0, 1.657143, 24.000000
946, 1, 2.114286, 16.400000
946, 2, 1.828571, 28.400000
946, 3, 2.228571, 21.600000
946, 4, 1.942857, 21.600000
946, 5, 2.285714, 18.800000
946, 6, 2.114286, 22.800000
946, 7, 2.057143, 21.200000
946, 8, 1.942857, 21.600000
946, 9, 2.000000, 19.200000
946, 10, 2.171429, 21.600000
946, 11, 2.000000, 21.600000
946, 12, 1.828571, 23.200000
946, 13, 1.771429, 21.200000
946, 14, 2.171429, 20.800000
946, 15, 2.000000, 24.000000
946, 16, 2.114286, 22.400000
946, 17, 2.114286, 19.200000
946, 18, 1.828571, 20.400000
946, 19, 2.000000, 16.400000
951, 0, 2.400000, 16.800000
951, 1, 2.000000, 22.400000
951, 2, 2.000000, 24.000000
951, 3, 2.057143, 20.400000
951, 4, 2.228571, 20.800000
951, 5, 2.000000, 20.800000
951, 6, 2.057143, 22.800000
951, 7, 2.285714, 21.600000
951, 8, 2.000000, 21.600000
951, 9, 2.171429, 20.800000
951, 10, 2.114286, 19.600000
951, 11, 2.285714, 19.200000
951, 12, 1.885714, 23.200000
951, 13, 2.114286, 22.400000
951, 14, 1.657143, 22.800000
951, 15, 2.057143, 20.000000
951, 16, 1.828571, 28.800000
951, 17, 2.228571, 20.800000
951, 18, 2.000000, 22.000000
951, 19, 1.942857, 20.000000
956, 0, 2.000000, 21.600000
956, 1, 1.942857, 22.400000
956, 2, 2.000000, 21.600000
956, 3, 2.000000, 21.600000
956, 4, 2.057143, 22.400000
956, 5, 2.057143, 19.200000
956, 6, 2.285714, 20.000000
956, 7, 2.000000, 22.800000
956, 8, 2.000000, 16.000000
956, 9, 2.114286, 19.600000
956, 10, 2.000000, 19.200000
956, 11, 2.114286, 21.200000
956, 12, 2.285714, 21.600000
956, 13, 2.114286, 25.600000
956, 14, 1.942857, 22.800000
956, 15, 2.114286, 17.600000
956, 16, 2.057143, 20.800000
956, 17, 2.228571, 20.000000
956, 18, 2.171429, 25.600000
956, 19, 2.057143, 21.200000
961, 0, 2.000000, 24.000000
961, 1, 2.228571, 22.000000
961, 2, 2.228571, 18.000000
961, 3, 2.057143, 17.600000
961, 4, 2.114286, 21.600000
961, 5, 1.885714, 20.800000
961, 6, 2.171429, 18.400000
961, 7, 2.114286, 22.400000
961, 8, 2.285714, 19.600000
961, 9, 2.400000, 18.800000
961, 10, 2.114286, 18.000000
961, 11, 2.114286, 21.600000
961, 12, 2.000000, 23.200000
961, 13, 2.342857, 22.800000
961, 14, 1.942857, 23.600000
961, 15, 1.942857, 24.400000
961, 16, 2.228571, 22.000000
961, 17, 2.457143, 16.800000
961, 18, 2.171429, 23.600000
961, 19, 2.057143, 23.200000
966, 0, 2.114286, 22.000000
966, 1, 2.400000, 18.400000
966, 2, 2.285714, 20.400000
966, 3, 1.942857, 25.200000
966, 4, 2.171429, 22.400000
966, 5, 2.228571, 20.800000
966, 6, 1.942857, 23.200000
966, 7, 2.114286, 19.600000
966, 8, 1.942857, 24.000000
966, 9, 2.057143, 24.400000
966, 10, 1.771429, 21.600000
966, 11, 1.828571, 22.800000
966, 12, 1.885714, 25.200000
966, 13, 2.057143, 18.800000
966, 14, 2.114286, 20.400000
966, 15, 1.942857, 19.600000
966, 16, 2.400000, 19.200000
966, 17, 1.714286, 25.200000
966, 18, 2.000000, 22.400000
966, 19, 2.342857, 21.200000
971, 0, 2.171429, 20.800000
971, 1, 2.228571, 22.000000
971, 2, 1.942857, 21.600000
971, 3, 2.114286, 22.000000
971, 4, 2.000000, 18.400000
971, 5, 2.057143, 22.400000
971, 6, 1.885714, 22.400000
971, 7, 2.228571, 20.800000
971, 8, 2.228571, 25.200000
971, 9, 2.114286, 21.600000
971, 10, 2.000000, 20.400000
971, 11, 2.000000, 19.200000
971, 12, 2.228571, 18.800000
971, 13, 2.057143, 23.200000
971, 14, 2.171429, 19.600000
971, 15, 1.942857, 22.000000
971, 16, 1.885714, 27.200000
971, 17, 2.000000, 21.200000
971, 18, 2.000000, 22.000000
971, 19, 2.114286, 20.400000
976, 0, 2.114286, 22.000000
976, 1, 1.657143, 21.200000
976, 2, 2.000000, 23.600000
976, 3, 2.057143, 19.200000
976, 4, 2.057143, 21.600000
976, 5, 2.114286, 22.400000
976, 6, 1.885714, 24.400000
976, 7, 2.057143, 21.200000
976, 8, 2.114286, 19.200000
976, 9, 2.000000, 22.400000
976, 10, 1.942857, 19.600000
976, 11, 2.228571, 19.200000
976, 12, 2.000000, 19.200000
976, 13, 2.114286, 19.600000
976, 14, 1.828571, 22.000000
976, 15, 2.114286, 20.400000
976, 16, 2.000000, 19.600000
976, 17, 2.285714, 20.000000
976, 18, 2.114286, 21.600000
976, 19, 2.228571, 15.200000
981, 0, 2.171429, 16.400000
981, 1, 1.771429, 26.400000
981, 2, 1.885714, 21.200000
981, 3, 2.114286, 20.000000
981, 4, 1.885714, 23.600000
981, 5, 2.057143, 20.800000
981, 6, 2.228571, 22.400000
981, 7, 2.057143, 20.400000
981, 8, 2.057143, 21.200000
981, 9, 2.057143, 24.000000
981, 10, 2.057143, 17.200000
981, 11, 1.828571, 22.400000
981, 12, 1.828571, 19.200000
981, 13, 2.400000, 17.200000
981, 14, 2.057143, 18.800000
981, 15, 2.114286, 20.400000
981, 16, 2.000000, 20.400000
981, 17, 2.285714, 22.000000
981, 18, 2.228571, 20.400000
981, 19, 2.228571, 18.400000
986, 0, 1.828571, 19.600000
986, 1, 2.228571, 21.600000
986, 2, 2.171429, 19.600000
986, 3, 2.057143, 19.200000
986, 4, 2.114286, 20.000000
986, 5, 2.171429, 22.400000
986, 6, 2.114286, 23.200000
986, 7, 2.057143, 22.000000
986, 8, 2.057143, 22.800000
986, 9, 2.285714, 20.800000
986, 10, 2.285714, 22.000000
986, 11, 1.942857, 22.800000
986, 12, 2.057143, 20.400000
986, 13, 1.885714, 22.400000
986, 14, 2.171429, 21.200000
986, 15, 2.057143, 20.800000
986, 16, 2.171429, 20.000000
986, 17, 2.342857, 19.200000
986, 18, 2.000000, 22.000000
986, 19, 2.114286, 18.800000
991, 0, 2.228571, 17.200000
991, 1, 2.171429, 23.200000
991, 2, 1.885714, 22.000000
991, 3, 2.342857, 22.000000
991, 4, 1.942857, 22.000000
991, 5, 2.114286, 18.000000
991, 6, 2.057143, 20.800000
991, 7, 2.114286, 19.200000
991, 8, 2.114286, 20.000000
991, 9, 1.828571, 19.600000
991, 10, 2.285714, 21.200000
991, 11, 2.057143, 20.000000
991, 12, 2.171429, 20.400000
991, 13, 2.114286, 19.200000
991, 14, 2.000000, 18.800000
991, 15, 2.228571, 22.800000
991, 16, 1.828571, 23.200000
991, 17, 2.285714, 20.800000
991, 18, 2.000000, 22.000000
991, 19, 2.171429, 19.600000
996, 0, 2.114286, 18.800000
996, 1, 2.171429, 19.600000
996, 2, 1.942857, 24.800000
996, 3, 2.057143, 18.000000
996, 4, 2.400000, 18.800000
996, 5, 1.885714, 22.800000
996, 6, 2.228571, 17.200000
996, 7, 2.114286, 20.400000
996, 8, 1.885714, 23.200000
996, 9, 2.285714, 25.200000
996, 10, 2.228571, 17.200000
996, 11, 2.342857, 16.400000
996, 12, 2.342857, 20.400000
996, 13, 2.057143, 18.000000
996, 14, 2.000000, 20.400000
996, 15, 2.000000, 22.800000
996, 16, 2.057143, 21.200000
996, 17, 2.000000, 23.200000
996, 18, 1.828571, 25.600000
996, 19, 2.057143, 17.200000
